"iter" "M_lnFgutabs.1." "M_lnkgutelim.1." "M_lnktot.1." "M_lnkufrac.1." "M_lnkumet.1." "M_lnVdist.1." "M_lnVdistmet.1." "SD_lnFgutabs.1." "SD_lnkgutelim.1." "SD_lnktot.1." "SD_lnkufrac.1." "SD_lnkumet.1." "SD_lnVdist.1." "SD_lnVdistmet.1." "GSD_Ccpt.1." "GSD_Cmet.1." "GSD_Qu.1." "GSD_Q_fec.1." "GSD_Qu_met.1." "lnFgutabs.1.1." "lnkgutelim.1.1." "lnktot.1.1." "lnkufrac.1.1." "lnkumet.1.1." "lnVdist.1.1." "lnVdistmet.1.1." "lnFgutabs.1.2." "lnkgutelim.1.2." "lnktot.1.2." "lnkufrac.1.2." "lnkumet.1.2." "lnVdist.1.2." "lnVdistmet.1.2." "lnFgutabs.1.3." "lnkgutelim.1.3." "lnktot.1.3." "lnkufrac.1.3." "lnkumet.1.3." "lnVdist.1.3." "lnVdistmet.1.3." "lnFgutabs.1.4." "lnkgutelim.1.4." "lnktot.1.4." "lnkufrac.1.4." "lnkumet.1.4." "lnVdist.1.4." "lnVdistmet.1.4." "lnFgutabs.1.5." "lnkgutelim.1.5." "lnktot.1.5." "lnkufrac.1.5." "lnkumet.1.5." "lnVdist.1.5." "lnVdistmet.1.5." "lnFgutabs.1.6." "lnkgutelim.1.6." "lnktot.1.6." "lnkufrac.1.6." "lnkumet.1.6." "lnVdist.1.6." "lnVdistmet.1.6." "lnFgutabs.1.7." "lnkgutelim.1.7." "lnktot.1.7." "lnkufrac.1.7." "lnkumet.1.7." "lnVdist.1.7." "lnVdistmet.1.7." "lnFgutabs.1.8." "lnkgutelim.1.8." "lnktot.1.8." "lnkufrac.1.8." "lnkumet.1.8." "lnVdist.1.8." "lnVdistmet.1.8." "LnPrior" "LnData" "LnPosterior"
30550 -0.514321 -1.01038 -1.36488 -1.05213 -0.49381 -0.0602044 0.00117404 0.211331 0.280515 0.216508 0.187286 0.194615 0.143045 0.134666 1.20506 1.1977 1.10194 1.10246 1.12932 -0.0642106 0.138258 -0.0418166 1.14209 -0.721852 -0.93197 -0.684521 1.04528 0.98022 -0.296893 -1.2014 -0.756711 1.12289 0.996806 -0.126397 -1.07296 1.22951 -1.53535 0.826006 0.884243 1.13012 -0.202971 -1.02122 0.144844 -0.169723 0.22406 1.10496 -0.431348 -0.963613 -0.921836 1.52889 0.180539 1.01303 -0.865377 0.588649 0.0981622 -0.881335 0.441631 -0.432612 -0.0984976 0.387915 -0.480344 -0.327905 -0.862736 1.09636 -0.306679 -0.279524 0.274416 -0.643564 -1.37724 0.188856 2.70014 0.240635 -1.79879 0.669265 -2.60057 -74.74549 551.9836 477.2381
44500 -0.640007 -1.16288 -1.05095 -1.07949 -0.44488 -0.0342119 -0.0558768 0.193889 0.171007 0.222613 0.172604 0.213321 0.0791336 0.129367 1.18779 1.25104 1.10721 1.10407 1.10964 0.706846 1.16462 -1.39196 1.20306 -1.22018 -1.38381 0.678755 1.74686 2.04789 -1.57259 -1.13736 -0.313554 0.611872 -0.611864 0.423635 -1.18454 -0.109119 -1.21742 1.04324 0.371606 0.244659 0.402137 -0.113077 -1.19402 -0.0194914 -0.719053 0.345648 0.721598 -0.483555 -0.414322 0.0932365 0.370284 0.888439 -2.75849 1.2203 0.769198 -0.908864 -0.955315 -0.174513 0.587593 0.900802 -1.40303 0.158903 0.369225 -0.320375 -0.60069 -0.814536 -1.89386 0.520126 -0.752706 1.23008 1.15788 0.506532 -1.94264 1.04034 -0.578832 -77.8065 551.5708 473.7643
43900 -0.59579 -1.09432 -1.08069 -1.06104 -0.505838 -0.115562 0.00490096 0.237153 0.261633 0.257247 0.137733 0.298687 0.166272 0.148478 1.18023 1.22864 1.10348 1.10202 1.10247 0.364542 0.632873 -0.977538 1.44847 -0.795317 -1.24109 -0.137676 1.25212 0.934038 -1.23846 -1.75517 -0.34767 0.526581 0.723546 0.29718 -1.48385 0.076956 -1.78707 1.13564 0.318891 -0.435155 0.153259 -0.703987 -0.891739 -0.321518 -0.0762243 0.920444 0.14316 -0.581969 -0.253925 0.0846932 0.313745 0.426171 -0.431883 0.766859 0.575991 -0.901112 -0.657878 -0.571719 -0.027609 0.69373 -0.0856201 -0.122534 -0.0201123 -0.242026 -0.591427 -0.131846 0.816419 -0.219996 -0.902682 0.345992 1.11341 0.542173 -1.0398 1.17216 -2.03033 -69.02156 556.8005 487.7789
41300 -0.561448 -1.07652 -1.30006 -1.08269 -0.490192 -0.0793398 -0.112254 0.111017 0.198152 0.193586 0.139336 0.195042 0.16947 0.174755 1.1955 1.21345 1.10027 1.10145 1.12318 0.146056 0.729625 -0.243071 1.99406 -0.240683 -0.811603 -1.01779 2.28582 1.38256 -0.694052 -1.77178 -0.406783 0.979726 1.20436 0.226398 -1.61171 1.15524 -1.52832 0.900848 0.110037 1.55128 0.177177 -0.959777 -0.0580226 -0.346683 -0.752475 1.01803 1.31454 -1.27736 -0.840385 1.31183 0.033246 0.786757 -0.916953 1.55857 0.74933 -1.40263 0.110242 -0.0743926 0.630822 0.920601 0.119278 -0.442164 -0.300832 0.889388 -0.379196 -0.701806 -0.510209 0.217822 -2.04784 0.675549 2.58404 0.702259 -1.93694 1.0191 -0.702482 -80.9184 565.1607 484.2423
47150 -0.56692 -1.13094 -1.24734 -1.07704 -0.378479 -0.0119198 -0.0900119 0.169358 0.2001 0.27106 0.15769 0.180944 0.214306 0.165399 1.19514 1.24728 1.10845 1.10001 1.13116 0.244219 1.11808 -0.48585 1.42478 -1.16173 -0.544203 0.312824 1.61502 1.52752 -0.69776 -1.76884 -0.943386 0.221519 1.85469 0.234615 -1.42588 0.612958 -1.67481 0.783241 -0.290434 0.156898 0.0946533 -0.950466 -0.325574 0.268132 -0.140189 0.98308 -0.240573 -1.05518 0.0227589 0.705029 0.367024 0.438886 -1.26697 0.459312 0.346202 -0.934796 -0.109153 0.0242244 0.523959 0.603826 -1.28916 -0.504967 -0.379551 0.487314 -0.141878 -0.293045 -1.21062 -1.47594 -1.28453 1.11116 1.57237 0.758117 -2.64519 0.985838 -1.2127 -76.14569 544.8096 468.6639
45600 -0.553981 -1.07959 -1.21331 -1.0959 -0.508401 -0.0624381 -0.00376794 0.140527 0.290522 0.316881 0.168341 0.355775 0.183564 0.178051 1.20468 1.24521 1.11072 1.10155 1.12738 0.046167 0.0574691 -0.486251 1.67745 0.269796 -0.573485 -2.0954 1.91281 0.76912 -0.653536 -1.404 0.0212734 0.563852 0.0909922 -0.0243645 -1.01703 0.383561 -0.938782 1.01017 0.0112785 0.645464 -0.0839723 -0.428103 -0.348504 0.042016 -0.0825204 0.717631 -0.0683599 -1.02541 -0.744134 0.612183 0.354884 0.717065 -0.946084 0.388865 0.559896 -1.09415 -0.106541 -0.212236 0.313639 0.848148 -1.56642 -0.391428 -0.500322 0.286224 -0.281787 -0.0298367 0.073775 -0.960129 -1.86444 0.5459 1.29325 0.77319 -1.05107 0.803437 -0.819713 -70.25287 544.7636 474.5107
42000 -0.586195 -1.27536 -1.22511 -1.15083 -0.406042 -0.0433695 -0.0501054 0.148405 0.315758 0.215961 0.207273 0.369244 0.118171 0.201534 1.22973 1.20621 1.12112 1.10895 1.12954 0.719431 1.02807 -0.754762 1.40077 -0.644299 -0.293541 -0.18761 1.88708 1.55546 -0.962488 -0.628153 -0.298654 1.50924 0.745024 0.341699 -0.320365 0.684887 -0.582414 0.21026 -0.0735748 0.956897 0.246708 -0.106136 -0.399945 0.235353 -0.280119 0.590137 0.0558695 -0.704215 0.14177 0.897684 0.333442 -0.147603 -1.65063 1.58731 0.606878 0.100236 -0.224211 0.308241 -0.150279 0.545961 -0.293526 -0.380811 0.280554 0.392833 0.111592 -0.0145884 -0.985508 -1.33957 -1.12519 0.762848 2.00736 0.815398 -1.18181 0.882375 -0.858681 -70.08755 542.7927 472.7052
43550 -0.589747 -1.08469 -1.22316 -1.08569 -0.574391 0.0338623 0.0435336 0.146961 0.169493 0.191254 0.236669 0.094702 0.201363 0.184155 1.20815 1.20164 1.10584 1.1008 1.13754 0.282165 0.805219 -0.596647 1.20003 0.135028 -2.3021 -1.9624 1.80683 2.10807 -1.09796 -0.761415 -0.283403 0.168403 0.571465 0.232924 -1.43545 0.804796 -0.910331 2.35837 -0.834244 0.743171 0.142442 -0.486725 -0.526457 0.176077 -0.768141 0.429656 0.190022 -1.00335 -0.201793 0.926454 0.0225064 1.52119 -1.96684 1.25768 0.593865 -1.25107 -0.221955 -0.024451 1.62458 0.020954 -0.707082 -0.137312 -0.414183 0.457828 -0.321034 1.36007 -0.199397 -1.09627 -1.39604 0.774713 2.18873 0.351125 -2.75179 0.456733 -1.75864 -83.98201 553.1761 469.1941
44650 -0.577081 -1.02332 -1.25283 -1.11639 -0.509108 -0.0110822 -0.124872 0.148178 0.241702 0.312029 0.130713 0.12293 0.101677 0.18117 1.22924 1.2168 1.10643 1.10013 1.14958 0.4429 0.355788 -0.352214 1.76827 -1.5054 -1.68587 0.563894 1.74318 1.28472 -0.51442 -1.39523 -0.279783 1.00961 0.889106 0.0701327 -1.22792 0.538271 -1.52342 1.94419 -0.0373032 1.60141 -0.0649626 -0.699348 -0.256691 0.616793 -0.297209 1.06255 0.759011 -0.941071 -0.997896 0.720272 0.313237 1.17144 -0.873569 1.81855 0.475767 -1.26408 -0.0361552 -0.0854972 0.985251 0.0737895 -0.364794 -0.201353 -0.62068 0.409058 0.0645911 -0.272025 -0.482084 -0.258497 -1.54801 0.741256 1.42084 1.27778 -2.67612 1.29808 -1.75649 -79.99119 550.2153 470.2241
44350 -0.624366 -1.04794 -1.20169 -1.09464 -0.567961 -0.101392 -0.0402632 0.121064 0.364902 0.177491 0.152548 0.148848 0.385062 0.175544 1.21231 1.25166 1.10354 1.10016 1.11896 0.947474 0.226192 -0.882862 1.68987 -0.333551 -0.273909 -0.63828 2.53855 0.727744 -1.15372 -1.41177 0.178923 0.152123 0.405827 0.750579 -1.02162 0.708905 -1.58006 2.02099 0.216776 0.545917 0.682929 -0.756826 -0.596758 -0.0994945 -0.171014 0.589281 0.978014 -0.817399 -0.609439 0.934713 0.674297 1.24342 -0.443173 1.08575 1.19451 -0.574656 -0.461138 0.13039 1.07891 0.778035 -0.651115 -0.0769609 -0.324308 0.411858 0.10343 0.236495 -0.177663 -1.04902 -1.5876 0.262244 2.24097 0.747316 -1.65662 0.527989 -1.48302 -77.07594 558.1055 481.0296
31700 -0.593642 -1.09308 -1.17759 -1.14415 -0.473986 0.0454199 -0.0274681 0.15483 0.217605 0.208773 0.102282 0.180288 0.195574 0.141818 1.19985 1.24426 1.10241 1.10058 1.12492 0.445781 0.875783 -0.904791 2.79852 -0.669786 -0.962456 -0.0538638 1.83244 1.21304 -1.2065 -1.52348 -0.212948 0.247576 0.872027 0.417595 -1.34747 0.374266 -2.16009 1.7975 0.37715 1.4428 0.3156 -0.499932 -0.620274 0.346744 -1.04807 0.277695 1.42667 -1.09668 -0.0777652 0.600051 0.769395 0.854925 -1.2241 1.17092 0.783612 -1.14976 -0.446766 0.157864 0.503723 0.591106 -1.12475 -0.141246 -0.0121695 0.178949 -0.234854 -0.314642 -0.482884 -0.79331 -1.23687 0.871499 1.70088 1.69289 -2.28461 0.893038 -1.25592 -80.45146 551.6656 471.2141
47550 -0.61923 -0.978156 -1.17368 -1.07661 -0.598024 -0.0633131 -0.0778413 0.145697 0.195408 0.175762 0.174887 0.21297 0.1524 0.0712517 1.1933 1.27234 1.10521 1.1014 1.10004 0.527592 0.635294 -1.02165 1.33748 -0.434667 -0.881253 -0.653695 2.05861 0.931581 -1.32985 -1.41212 0.121721 0.512142 1.27532 0.361944 -1.71395 0.509776 -1.2581 1.98913 0.347028 -0.258461 0.448234 -1.28675 -0.910333 -0.038929 0.189804 1.84798 1.40648 -0.726597 -1.20298 0.674194 0.142704 1.20167 -1.4682 1.92507 0.842442 -1.30861 -0.561255 -0.240776 0.386615 0.963887 0.604071 -0.0559325 -0.408855 0.147415 0.055591 0.0648727 -0.0993595 -0.486474 -1.17259 0.251151 2.08801 0.654883 -1.35328 0.801568 -0.825675 -76.88264 542.2547 465.372
28900 -0.645684 -1.15162 -1.14207 -1.06291 -0.467296 -0.0894441 -0.0972046 0.224415 0.21431 0.226855 0.121406 0.121981 0.109398 0.200038 1.21546 1.22319 1.1035 1.10118 1.12196 0.456165 1.24264 -0.961333 2.10433 -0.809758 -1.24559 -0.63419 1.52455 1.41238 -1.27434 -1.91353 -0.491175 1.27079 0.575895 0.499519 -1.13503 0.260334 -1.80067 2.74152 0.611579 0.538008 0.333975 -0.469545 -0.718742 -0.0823548 -0.686886 1.03769 0.522362 -0.340134 -0.602897 0.529831 -0.10372 0.881754 -1.11872 1.1238 0.815768 -0.916662 -0.543517 -0.335924 0.531952 1.05799 -0.559344 0.129226 -0.357773 0.0468355 -0.228945 0.718493 0.245085 -0.684144 -0.850426 0.740816 1.62784 0.730201 -3.00002 0.0752381 -1.44774 -79.83249 557.5439 477.7114
26350 -0.557577 -1.04237 -1.2666 -1.06274 -0.51225 -0.0092283 0.109839 0.151582 0.208865 0.210639 0.17549 0.143415 0.1354 0.230397 1.20378 1.24159 1.11308 1.10142 1.11152 0.158327 0.599415 -0.395157 1.35652 -0.883653 -1.35413 -0.981297 1.64652 1.26706 -0.713895 -1.39504 -0.247629 0.886924 0.0547919 0.081453 -1.59673 0.991914 -1.5244 1.28893 -0.233123 0.202692 0.180361 -0.909529 -0.233574 -0.490787 -1.2024 0.529047 0.403671 -1.02777 -0.705827 1.021 -0.00679495 1.13363 -1.41906 0.181906 0.597843 -1.38226 -0.0756955 0.00352038 1.10079 1.44262 -1.40796 -0.553436 -0.454923 0.665877 -0.614773 -0.198114 -0.368898 -1.47071 -1.70164 0.774796 2.17778 0.273514 -2.20209 1.15956 -1.71064 -78.4559 558.4293 479.9734
27500 -0.640883 -1.18606 -1.22123 -1.09822 -0.487377 -0.152631 -0.00547556 0.14642 0.258437 0.275045 0.145328 0.152397 0.189978 0.108385 1.19775 1.20407 1.12465 1.10409 1.10373 0.820404 0.960578 -0.4495 1.57103 -1.24304 -0.196571 -1.2604 2.23048 1.39263 -0.669142 -0.843565 -0.50424 0.594381 0.361645 0.689605 -0.669294 0.483805 -1.88644 1.25569 0.891335 1.92582 0.58339 -0.332698 -0.341829 -0.201103 -0.492612 1.07869 0.38938 -0.618886 -0.304003 0.648374 0.240332 1.24003 -0.333551 1.61986 1.08377 -0.295784 -0.240688 -0.20564 0.406595 1.07804 -0.100312 0.175135 0.389369 0.310271 -0.667952 -0.821044 0.493288 0.774945 -1.16091 0.872833 1.57561 0.778327 -2.49402 1.09778 -0.752213 -75.57594 546.3345 470.7586
33700 -0.61676 -1.24241 -1.15732 -1.12868 -0.511773 -0.0670805 0.0252497 0.147976 0.247091 0.213355 0.103601 0.226045 0.22212 0.233275 1.18954 1.25153 1.10249 1.10071 1.11727 0.687634 1.2696 -0.98645 2.49071 -0.664073 -0.1822 0.121029 2.13388 1.97563 -1.26597 -1.54565 -0.110761 0.283184 0.319843 0.519873 -0.773022 0.440369 -1.65295 0.898715 -0.0165134 0.668069 0.216102 -0.236478 -0.690482 0.286249 0.0170447 -0.15531 -0.0407769 -0.8357 -0.120086 0.584362 1.04617 0.986002 -0.873432 0.0206559 0.952499 -0.500236 -0.537578 0.242723 0.493925 1.07089 -0.558371 0.0410973 0.627687 0.093048 -0.476453 -0.390474 0.193125 -0.102068 -1.29686 1.45736 1.62762 1.48569 -1.3982 1.07416 -1.42041 -74.70682 554.245 479.5382
37250 -0.304541 -1.32173 -1.18653 -1.0846 -0.538438 0.00862678 -0.0255098 0.22894 0.222091 0.247703 0.206736 0.167818 0.258099 0.217057 1.19313 1.24163 1.10573 1.10114 1.10108 -0.947549 1.7213 -0.63751 1.32825 -0.502399 -1.02236 -0.954824 -0.0402478 2.52353 -0.966277 -1.10344 -0.106846 0.250875 0.881501 -1.03333 -0.755363 0.463943 -1.02374 2.48631 -0.13733 -0.177906 -0.981053 -0.0378957 -0.544148 -0.475433 -0.110841 0.490365 1.26248 -1.86497 0.40904 0.566939 0.00146721 1.15796 -0.830716 0.941987 -0.693408 -0.0562281 -0.275698 -0.301313 0.2744 0.20513 -0.00796593 -1.35647 0.718822 0.236732 -0.0119904 0.0637668 -0.866957 -0.429053 -2.25112 1.7791 1.53721 0.545359 -1.85508 0.518583 -1.10973 -78.97061 558.0299 479.0592
39150 -0.554046 -1.11309 -1.20013 -1.17849 -0.440817 -0.0538588 0.061434 0.187854 0.184065 0.167019 0.146561 0.27017 0.159908 0.176733 1.2375 1.25534 1.10208 1.10064 1.10869 0.121757 0.777437 -0.87085 2.24737 -0.703362 -1.15399 -1.02117 1.36921 1.74044 -1.39932 -0.990343 -0.544573 0.0142145 0.23367 0.0902034 -1.70162 0.793904 -1.01444 0.623442 -0.613224 0.415079 -0.121565 -0.998813 -0.753768 0.798107 -0.201799 1.0352 -0.119443 -0.998663 -0.104677 0.919675 0.597028 0.184109 -1.18846 0.790625 0.358953 -0.638097 -0.520138 0.720582 0.3327 0.510526 -1.0257 -0.406709 -0.101358 0.376599 0.302305 -0.190897 0.397278 -1.22816 -1.36241 1.06575 2.36124 1.3743 -1.58371 0.401108 -1.51772 -74.69462 551.7731 477.0784
28100 -0.570399 -1.17802 -1.34017 -0.923771 -0.422932 -0.0947341 0.0378508 0.206248 0.237527 0.365259 0.197454 0.222551 0.129136 0.1384 1.19727 1.24099 1.10122 1.1031 1.11231 0.26075 1.19915 -0.0866104 0.614103 -0.825533 -0.0489743 -0.673288 1.28853 1.78482 -0.256748 -1.7432 -0.551576 1.11155 0.0884797 0.239187 -0.684564 0.694391 -2.12353 0.281961 1.10058 1.27642 0.112549 -0.41083 0.0402826 -0.990148 -0.354852 1.20819 0.36629 -0.814491 -0.244886 0.84971 -0.641312 0.707722 -1.33778 -0.59363 0.336536 -0.455145 0.242819 -0.804726 -0.48855 0.646263 -0.575917 -0.356148 0.344936 0.581333 -1.16169 -0.584722 -0.156373 -1.53987 -1.27653 1.05978 1.51425 -0.029568 -1.9946 0.642025 -2.14229 -75.12677 552.4386 477.3119
40750 -0.569033 -1.22222 -1.1336 -1.12156 -0.526284 -0.0293565 -0.0157745 0.199145 0.20906 0.208201 0.0780605 0.287428 0.217378 0.301692 1.20719 1.21471 1.10474 1.10386 1.11207 0.314855 1.07382 -1.14656 2.60331 -0.164904 -0.656055 -0.477779 1.29503 2.11807 -1.40899 -2.43698 -0.163082 0.316722 0.23433 0.017338 -0.28317 0.151312 -2.22873 1.30802 0.351228 0.348312 0.131931 -0.440165 -0.796367 -0.220499 -0.106451 0.36931 0.0382626 -0.989957 0.164045 0.379975 0.875214 0.739742 -0.872337 0.541135 0.471297 -0.429245 -0.607361 -0.134694 0.367716 0.555687 -0.41606 -0.243819 0.270589 -0.0302547 -0.179649 0.289789 -0.341584 -0.711169 -1.36487 1.52102 1.60207 1.57678 -1.137 0.339329 -0.916236 -75.34063 550.613 475.2724
43300 -0.578207 -1.12753 -1.25615 -1.08672 -0.557108 -0.0779133 -0.0980524 0.146988 0.147195 0.177348 0.1321 0.144431 0.164633 0.170852 1.19495 1.2329 1.1124 1.10048 1.124 0.548759 1.31157 -0.530536 1.59431 -1.11118 -0.959732 0.553872 1.78249 2.1382 -0.950672 -1.45385 0.139317 1.30512 0.93072 0.210762 -0.780225 0.899201 -2.37922 1.76352 -0.139642 1.56165 0.00415147 -0.952708 -0.292562 0.0662899 0.233963 0.659386 0.59987 -1.10781 0.268151 1.14039 -0.213176 1.47444 -0.785658 1.81434 0.571262 -0.918871 0.0116993 -0.050029 0.35375 0.280819 -0.204124 -0.158567 -0.311988 0.719119 -0.338103 -0.0839982 -0.276953 -0.503289 -1.15194 0.836802 2.54593 0.648545 -1.93235 1.48535 -0.568749 -79.04689 547.333 468.2861
26500 -0.551083 -1.26478 -1.1594 -1.0249 -0.398235 0.145889 0.0227404 0.136527 0.290669 0.186879 0.236099 0.304735 0.270264 0.374596 1.18056 1.26006 1.10895 1.10016 1.12792 0.264145 1.00807 -0.991328 0.760805 -0.874568 -1.81699 -0.365038 1.73559 1.42165 -1.33589 -1.04347 -0.435233 -0.494471 -0.258036 -0.0601019 -0.653647 0.527691 -0.940638 0.708423 -0.893803 -0.0257856 -0.015652 -0.00487731 -0.846537 -0.423975 -0.929967 -0.163755 0.42765 -1.0688 0.236757 0.65504 -0.387242 -0.0886156 -1.30112 0.825172 0.370615 -0.345507 -0.597967 -0.102879 0.499215 -0.247074 -1.02176 -0.505798 0.332846 0.133744 -0.441196 -0.0411821 -0.296886 -0.708593 -1.80327 1.27957 1.86006 0.244352 -1.33594 0.0441246 -1.28278 -72.03894 553.2709 481.232
31250 -0.593411 -1.21679 -1.17837 -1.03783 -0.458937 -0.0343624 -0.0953419 0.158129 0.215865 0.226096 0.109065 0.266118 0.191945 0.118194 1.20139 1.28053 1.10312 1.10931 1.13196 0.679508 1.33988 -0.791519 1.8975 -0.94098 -0.66246 0.533111 1.84762 1.86801 -1.14582 -2.27485 -0.395882 0.610339 1.62028 0.278813 -0.373708 0.401609 -2.45096 0.684718 -0.180557 1.58421 0.171238 0.0624441 -0.651496 -0.656656 -0.485779 0.702229 1.13559 -0.986967 -0.0964633 0.678391 0.139545 0.48134 -1.2189 0.0522141 0.747814 -0.634875 -0.397304 -0.250944 0.28685 0.762258 -0.297875 -0.200928 0.0195995 0.299138 -0.999436 -0.170099 -0.619689 -0.644856 -1.32257 0.989461 1.69931 0.892361 -1.54901 1.20632 -1.48677 -77.62399 548.9785 471.3545
30100 -0.590113 -1.0364 -1.36221 -1.00287 -0.573766 -0.0363772 0.0682174 0.231872 0.229877 0.229104 0.142264 0.185989 0.106771 0.206463 1.18311 1.18822 1.10015 1.10009 1.1166 0.103848 0.667968 -0.0118476 1.2712 -0.457807 -1.36703 -1.08633 1.25445 0.866339 -0.277479 -2.11773 0.0525367 1.62761 -0.00349021 0.13866 -1.15629 1.17881 -2.00448 1.95116 0.882299 -0.127443 0.0999873 -0.809522 0.288528 -0.70289 0.289963 -0.16544 -0.261371 -0.696857 -0.52956 1.35058 -0.255055 1.1328 -2.01476 0.362236 0.525008 -1.17153 0.459345 -0.602137 0.669476 0.730809 -1.04739 -0.190857 -0.662772 1.01053 -0.804875 0.704838 -0.0017457 -1.17411 -0.8838 0.451861 2.42557 0.157687 -1.48789 1.60902 -1.47446 -78.40021 553.6663 475.2661
48100 -0.498689 -1.14849 -1.0617 -1.06043 -0.437518 0.0966047 -0.183397 0.175432 0.209938 0.189487 0.175649 0.269892 0.133492 0.167649 1.21932 1.24694 1.10337 1.10044 1.12369 -0.066369 1.17843 -1.58545 1.19583 -1.02048 -2.04268 1.20345 1.12169 1.6212 -1.89253 -1.12541 -0.455111 -0.908383 1.38796 -0.312728 -1.08802 -0.160099 -1.3645 0.988911 -0.795534 1.67798 -0.385142 -0.88349 -1.4143 -0.142901 0.00885477 0.418194 0.543399 -1.46283 -0.419505 0.0813412 0.44616 0.995779 -2.36634 0.415317 -0.0569312 -0.830653 -1.04771 0.264931 0.816714 -0.344623 -1.16909 -0.663889 -0.24911 -0.409435 -0.497611 -0.153115 -1.72546 0.0247231 -1.82247 1.06658 1.31061 0.468608 -1.45048 0.121119 -1.14875 -80.30186 559.1991 478.8972
31150 -0.707772 -0.979385 -1.12493 -1.20372 -0.455508 -0.0303355 -0.194516 0.218646 0.357088 0.162279 0.172924 0.156704 0.0826661 0.131089 1.21126 1.25642 1.10263 1.10221 1.11704 0.905772 -0.167227 -1.3271 2.02221 -0.716609 -1.31166 -0.32064 1.82349 0.532877 -1.8749 -0.495142 -0.464227 0.82814 2.23107 0.852012 -1.08488 0.208197 -0.87455 1.49018 -0.147025 2.46939 0.709508 -0.844813 -1.17133 0.624349 0.172138 0.849692 1.09815 -0.0993366 -0.551004 0.51722 0.87745 0.31821 -2.09384 2.31594 1.04906 -1.04306 -0.842072 0.627723 0.397618 1.05658 -0.228864 0.369982 -0.461627 -0.0740585 0.335762 -0.643665 0.135269 1.05008 -0.500051 0.166452 2.02737 1.17484 -2.48437 1.34084 -0.400482 -84.63038 558.7755 474.1451
31300 -0.591261 -1.10539 -1.16873 -1.05546 -0.465193 -0.0151847 0.0100986 0.153591 0.282342 0.203451 0.181406 0.22522 0.100284 0.0761449 1.23261 1.23223 1.12926 1.10891 1.13652 0.432373 0.544641 -0.778589 1.29003 -0.734179 -2.87283 -0.88605 1.90857 1.0177 -1.19359 -1.3616 -0.18261 0.702258 0.177611 0.197369 -0.945696 0.397975 -1.37281 1.34058 0.041677 0.75336 0.195221 -0.676748 -0.752968 -0.034145 -0.24278 0.678268 -0.507042 -0.85401 -0.385497 0.628883 0.0424755 0.753956 -2.22735 0.703051 0.739522 -0.492244 -0.496381 -0.479069 -0.262149 0.603748 -1.02854 0.153533 -0.470894 0.143005 -0.479165 -0.0192097 -0.459208 -2.18635 -1.271 0.748149 1.7597 0.286694 -1.77872 1.52283 -1.0254 -76.95417 542.4725 465.5184
39500 -0.450141 -1.06508 -1.18511 -1.11898 -0.539963 0.0927437 -0.112936 0.196014 0.137646 0.230773 0.201766 0.187577 0.188361 0.202591 1.17874 1.2239 1.10173 1.10046 1.15 -0.317367 0.764919 -0.655688 1.15099 -1.02876 -1.94581 0.79552 0.833276 1.48564 -0.957097 -1.18225 -0.489843 -0.717979 1.23686 -0.616407 -2.14556 0.381227 -0.726435 2.19007 -0.923057 0.514598 -0.557663 -1.31416 -0.556281 0.129457 -0.158029 -0.184794 0.777205 -1.41912 -0.784899 0.654399 0.222216 0.69224 -2.00467 1.60484 -0.170847 -1.66977 -0.317067 0.112637 0.241802 -0.448029 0.346672 -0.663992 -0.534932 0.154346 -0.252883 0.0943033 -0.395069 0.640626 -1.89814 1.13481 1.637 0.819478 -1.59302 0.253508 -1.33266 -78.16575 559.2942 481.1284
39750 -0.451839 -1.07377 -1.29714 -1.1451 -0.452091 -0.0538983 -0.0867257 0.140723 0.207508 0.209926 0.119046 0.209664 0.0925153 0.137871 1.17505 1.22702 1.10478 1.10274 1.11199 -0.602636 0.900981 -0.243964 2.88179 -1.12419 -2.51284 -0.877302 1.00574 1.48946 -0.625871 -1.53817 -0.450591 1.08097 0.947758 -0.833334 -0.967168 1.05698 -1.40792 1.08955 -0.920656 1.29951 -1.0059 -0.820012 -0.0362808 1.24943 -0.342597 0.177721 -0.0160362 -2.07016 -0.693985 1.15649 0.98496 0.750687 -1.13735 1.70445 -0.291246 -1.16382 0.196127 0.516493 0.0719163 0.831708 -1.08745 -1.04889 -0.574821 0.769669 0.237874 0.167827 -0.139601 -0.97039 -2.54032 0.905425 2.37171 1.52098 -2.01981 1.4128 -1.76833 -88.96455 548.7037 459.7391
29550 -0.543295 -1.33661 -1.09923 -0.992409 -0.6107 0.00804516 -0.0540819 0.109909 0.349173 0.236655 0.26684 0.26791 0.116256 0.247721 1.24696 1.20702 1.10237 1.10285 1.1214 0.452373 1.21407 -1.12845 0.459713 -0.278715 -1.66187 0.156202 2.20471 1.72361 -1.36243 -1.32829 0.11526 0.0348132 1.15848 -0.161546 -0.154433 0.122276 -1.37073 1.82321 -0.582465 0.211916 -0.0772986 0.294637 -0.957426 -0.323719 0.0860245 0.255854 0.800515 -1.34632 0.235755 0.225243 -0.171843 1.19388 -1.57239 1.10567 0.638577 -0.11359 -0.752668 -0.310131 1.16541 1.22824 -0.655398 -0.845084 0.457269 -0.120525 -0.585658 0.650192 -0.642002 -0.437061 -2.56765 1.21599 1.31617 0.191796 -0.81954 -0.800165 -1.36369 -77.81132 550.6199 472.8086
